system_index,precipitation,geo,source_file
444,697.2320370017551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.75855903125516,36.26947959632568]}",rr12.csv
445,664.7001679923851,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.803474795461135,36.26947959632568]}",rr12.csv
446,664.7001679923851,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.84839055966711,36.26947959632568]}",rr12.csv
447,634.0603206388939,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.893306323873084,36.26947959632568]}",rr12.csv
448,601.1007151421618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.93822208807906,36.26947959632568]}",rr12.csv
449,546.1974050062709,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.98313785228504,36.26947959632568]}",rr12.csv
450,526.2171909948811,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.028053616491015,36.26947959632568]}",rr12.csv
451,529.596453556144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.07296938069699,36.26947959632568]}",rr12.csv
452,581.1286840835237,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.117885144902964,36.26947959632568]}",rr12.csv
453,561.3066674347501,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.162800909108945,36.26947959632568]}",rr12.csv
454,557.139150716248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.20771667331492,36.26947959632568]}",rr12.csv
455,621.1336668216694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.252632437520894,36.26947959632568]}",rr12.csv
456,621.1336668216694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.29754820172687,36.26947959632568]}",rr12.csv
457,608.0118639361506,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.34246396593284,36.26947959632568]}",rr12.csv
458,622.5783812589042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.387379730138825,36.26947959632568]}",rr12.csv
459,601.2469992269771,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.4322954943448,36.26947959632568]}",rr12.csv
460,585.2664811092582,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.477211258550774,36.26947959632568]}",rr12.csv
461,574.1491553795908,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.52212702275675,36.26947959632568]}",rr12.csv
462,616.9346900170478,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.56704278696272,36.26947959632568]}",rr12.csv
463,627.615329790767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.611958551168705,36.26947959632568]}",rr12.csv
464,808.3866826759768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.354317153401375,36.314395360531655]}",rr12.csv
465,808.3866826759768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.39923291760735,36.314395360531655]}",rr12.csv
466,839.2934463406782,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.444148681813324,36.314395360531655]}",rr12.csv
467,826.454574278323,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.4890644460193,36.314395360531655]}",rr12.csv
468,770.9129052614853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.53398021022527,36.314395360531655]}",rr12.csv
469,768.0257184138754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.578895974431255,36.314395360531655]}",rr12.csv
470,822.354970365297,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.62381173863723,36.314395360531655]}",rr12.csv
471,819.2967818521429,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.668727502843204,36.314395360531655]}",rr12.csv
472,816.034859175561,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.71364326704918,36.314395360531655]}",rr12.csv
473,737.7881917023333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.75855903125516,36.314395360531655]}",rr12.csv
474,697.6512946854346,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.803474795461135,36.314395360531655]}",rr12.csv
475,697.6512946854346,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.84839055966711,36.314395360531655]}",rr12.csv
476,659.2650431034854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.893306323873084,36.314395360531655]}",rr12.csv
477,639.8402505009435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.93822208807906,36.314395360531655]}",rr12.csv
478,613.0678852966521,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.98313785228504,36.314395360531655]}",rr12.csv
479,592.374172574142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.028053616491015,36.314395360531655]}",rr12.csv
480,694.4232649861224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.07296938069699,36.314395360531655]}",rr12.csv
481,682.5339852777543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.117885144902964,36.314395360531655]}",rr12.csv
482,681.7328527130885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.162800909108945,36.314395360531655]}",rr12.csv
483,617.3250772148458,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.20771667331492,36.314395360531655]}",rr12.csv
484,619.9486021982812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.252632437520894,36.314395360531655]}",rr12.csv
485,619.9486021982812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.29754820172687,36.314395360531655]}",rr12.csv
486,611.3004250996132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.34246396593284,36.314395360531655]}",rr12.csv
487,628.1156199237548,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.387379730138825,36.314395360531655]}",rr12.csv
488,669.9317425142472,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.4322954943448,36.314395360531655]}",rr12.csv
489,657.5248742232952,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.477211258550774,36.314395360531655]}",rr12.csv
490,624.7962270867674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.52212702275675,36.314395360531655]}",rr12.csv
491,632.3042623878328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.56704278696272,36.314395360531655]}",rr12.csv
492,608.5469259175597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.611958551168705,36.314395360531655]}",rr12.csv
493,793.018591802509,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.354317153401375,36.35931112473763]}",rr12.csv
494,793.018591802509,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.39923291760735,36.35931112473763]}",rr12.csv
495,845.2562657821254,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.444148681813324,36.35931112473763]}",rr12.csv
496,862.5235530363498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.4890644460193,36.35931112473763]}",rr12.csv
497,813.5051687648611,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.53398021022527,36.35931112473763]}",rr12.csv
498,801.6777953079436,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.578895974431255,36.35931112473763]}",rr12.csv
499,851.219438301865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.62381173863723,36.35931112473763]}",rr12.csv
500,845.8945599110448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.668727502843204,36.35931112473763]}",rr12.csv
501,841.6242319828598,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.71364326704918,36.35931112473763]}",rr12.csv
502,740.9929411635967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.75855903125516,36.35931112473763]}",rr12.csv
503,685.0508848441823,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.803474795461135,36.35931112473763]}",rr12.csv
504,685.0508848441823,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.84839055966711,36.35931112473763]}",rr12.csv
505,645.6180952371797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.893306323873084,36.35931112473763]}",rr12.csv
506,620.8129808856174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.93822208807906,36.35931112473763]}",rr12.csv
507,583.6856226585805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.98313785228504,36.35931112473763]}",rr12.csv
508,564.728494154755,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.028053616491015,36.35931112473763]}",rr12.csv
509,664.582631448633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.07296938069699,36.35931112473763]}",rr12.csv
510,665.8657712212298,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.117885144902964,36.35931112473763]}",rr12.csv
511,650.9325329717249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.162800909108945,36.35931112473763]}",rr12.csv
512,590.776692351792,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.20771667331492,36.35931112473763]}",rr12.csv
513,613.291963124957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.252632437520894,36.35931112473763]}",rr12.csv
514,613.291963124957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.29754820172687,36.35931112473763]}",rr12.csv
515,589.9118662651299,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.34246396593284,36.35931112473763]}",rr12.csv
516,612.6837296225185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.387379730138825,36.35931112473763]}",rr12.csv
517,647.1698154558771,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.4322954943448,36.35931112473763]}",rr12.csv
518,627.8288606637707,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.477211258550774,36.35931112473763]}",rr12.csv
519,600.4791969455873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.52212702275675,36.35931112473763]}",rr12.csv
520,604.6819494837782,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.56704278696272,36.35931112473763]}",rr12.csv
521,584.9850061742118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.611958551168705,36.35931112473763]}",rr12.csv
522,802.5517297968545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.354317153401375,36.404226888943604]}",rr12.csv
523,802.5517297968545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.39923291760735,36.404226888943604]}",rr12.csv
524,875.8531050049642,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.444148681813324,36.404226888943604]}",rr12.csv
525,950.68474679441,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.4890644460193,36.404226888943604]}",rr12.csv
526,890.7758437740085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.53398021022527,36.404226888943604]}",rr12.csv
527,903.5421775224386,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.578895974431255,36.404226888943604]}",rr12.csv
528,925.4628674614942,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.62381173863723,36.404226888943604]}",rr12.csv
529,918.6866055612918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.668727502843204,36.404226888943604]}",rr12.csv
530,935.8621565736248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.71364326704918,36.404226888943604]}",rr12.csv
531,717.2073464343557,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.75855903125516,36.404226888943604]}",rr12.csv
532,753.9664221683051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.803474795461135,36.404226888943604]}",rr12.csv
533,753.9664221683051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.84839055966711,36.404226888943604]}",rr12.csv
534,713.1692157563957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.893306323873084,36.404226888943604]}",rr12.csv
535,711.0601341864203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.93822208807906,36.404226888943604]}",rr12.csv
536,717.418269698217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.98313785228504,36.404226888943604]}",rr12.csv
537,698.5569092065562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.028053616491015,36.404226888943604]}",rr12.csv
538,730.8303043151973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.07296938069699,36.404226888943604]}",rr12.csv
539,693.7540653999313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.117885144902964,36.404226888943604]}",rr12.csv
540,675.7887964520487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.162800909108945,36.404226888943604]}",rr12.csv
541,603.3285857106093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.20771667331492,36.404226888943604]}",rr12.csv
542,603.5432042016182,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.252632437520894,36.404226888943604]}",rr12.csv
543,603.5432042016182,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.29754820172687,36.404226888943604]}",rr12.csv
544,574.9458898330877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.34246396593284,36.404226888943604]}",rr12.csv
545,631.3308027313578,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.387379730138825,36.404226888943604]}",rr12.csv
546,594.7586003400957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.4322954943448,36.404226888943604]}",rr12.csv
547,569.0427063951392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.477211258550774,36.404226888943604]}",rr12.csv
548,587.3933372524516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.52212702275675,36.404226888943604]}",rr12.csv
549,569.2047759194502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.56704278696272,36.404226888943604]}",rr12.csv
550,556.6923089638749,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.611958551168705,36.404226888943604]}",rr12.csv
551,802.5517297968545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.354317153401375,36.449142653149586]}",rr12.csv
552,802.5517297968545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.39923291760735,36.449142653149586]}",rr12.csv
553,875.8531050049642,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.444148681813324,36.449142653149586]}",rr12.csv
554,950.68474679441,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.4890644460193,36.449142653149586]}",rr12.csv
555,890.7758437740085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.53398021022527,36.449142653149586]}",rr12.csv
556,903.5421775224386,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.578895974431255,36.449142653149586]}",rr12.csv
557,925.4628674614942,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.62381173863723,36.449142653149586]}",rr12.csv
558,918.6866055612918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.668727502843204,36.449142653149586]}",rr12.csv
559,935.8621565736248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.71364326704918,36.449142653149586]}",rr12.csv
560,717.2073464343557,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.75855903125516,36.449142653149586]}",rr12.csv
561,753.9664221683051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.803474795461135,36.449142653149586]}",rr12.csv
562,753.9664221683051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.84839055966711,36.449142653149586]}",rr12.csv
563,713.1692157563957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.893306323873084,36.449142653149586]}",rr12.csv
564,711.0601341864203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.93822208807906,36.449142653149586]}",rr12.csv
565,717.418269698217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.98313785228504,36.449142653149586]}",rr12.csv
566,698.5569092065562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.028053616491015,36.449142653149586]}",rr12.csv
567,730.8303043151973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.07296938069699,36.449142653149586]}",rr12.csv
568,693.7540653999313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.117885144902964,36.449142653149586]}",rr12.csv
569,675.7887964520487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.162800909108945,36.449142653149586]}",rr12.csv
570,603.3285857106093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.20771667331492,36.449142653149586]}",rr12.csv
571,603.5432042016182,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.252632437520894,36.449142653149586]}",rr12.csv
572,603.5432042016182,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.29754820172687,36.449142653149586]}",rr12.csv
573,574.9458898330877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.34246396593284,36.449142653149586]}",rr12.csv
574,631.3308027313578,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.387379730138825,36.449142653149586]}",rr12.csv
575,594.7586003400957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.4322954943448,36.449142653149586]}",rr12.csv
576,569.0427063951392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.477211258550774,36.449142653149586]}",rr12.csv
577,587.3933372524516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.52212702275675,36.449142653149586]}",rr12.csv
578,569.2047759194502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.56704278696272,36.449142653149586]}",rr12.csv
579,556.6923089638749,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.611958551168705,36.449142653149586]}",rr12.csv
580,796.1380158469692,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.354317153401375,36.49405841735556]}",rr12.csv
581,796.1380158469692,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.39923291760735,36.49405841735556]}",rr12.csv
582,839.4582466465727,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.444148681813324,36.49405841735556]}",rr12.csv
583,919.6352608364032,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.4890644460193,36.49405841735556]}",rr12.csv
584,885.1618242472323,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.53398021022527,36.49405841735556]}",rr12.csv
585,917.74788296083,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.578895974431255,36.49405841735556]}",rr12.csv
586,979.8669857974164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.62381173863723,36.49405841735556]}",rr12.csv
587,957.9224195834248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.668727502843204,36.49405841735556]}",rr12.csv
588,924.8451974932104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.71364326704918,36.49405841735556]}",rr12.csv
589,736.9763871319592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.75855903125516,36.49405841735556]}",rr12.csv
590,747.0245561453048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.803474795461135,36.49405841735556]}",rr12.csv
591,747.0245561453048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.84839055966711,36.49405841735556]}",rr12.csv
592,692.512466709828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.893306323873084,36.49405841735556]}",rr12.csv
593,718.3553240019828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.93822208807906,36.49405841735556]}",rr12.csv
594,757.4020147972042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.98313785228504,36.49405841735556]}",rr12.csv
595,745.2367350857239,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.028053616491015,36.49405841735556]}",rr12.csv
596,785.7524330691667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.07296938069699,36.49405841735556]}",rr12.csv
597,661.551638715202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.117885144902964,36.49405841735556]}",rr12.csv
598,644.4064619201235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.162800909108945,36.49405841735556]}",rr12.csv
599,567.788626561407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.20771667331492,36.49405841735556]}",rr12.csv
600,595.799449510704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.252632437520894,36.49405841735556]}",rr12.csv
601,595.799449510704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.29754820172687,36.49405841735556]}",rr12.csv
602,561.2798707555921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.34246396593284,36.49405841735556]}",rr12.csv
603,535.2134751561043,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.387379730138825,36.49405841735556]}",rr12.csv
604,588.5445541581448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.4322954943448,36.49405841735556]}",rr12.csv
605,566.8670012183193,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.477211258550774,36.49405841735556]}",rr12.csv
606,628.0983079571142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.52212702275675,36.49405841735556]}",rr12.csv
607,574.5592383287476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.56704278696272,36.49405841735556]}",rr12.csv
608,589.1739224938538,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.611958551168705,36.49405841735556]}",rr12.csv
609,769.664108320896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.354317153401375,36.538974181561535]}",rr12.csv
610,769.664108320896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.39923291760735,36.538974181561535]}",rr12.csv
611,845.2293164327311,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.444148681813324,36.538974181561535]}",rr12.csv
612,915.7172332519258,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.4890644460193,36.538974181561535]}",rr12.csv
613,935.0443509543838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.53398021022527,36.538974181561535]}",rr12.csv
614,949.9988308856264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.578895974431255,36.538974181561535]}",rr12.csv
615,1031.837885175948,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.62381173863723,36.538974181561535]}",rr12.csv
616,1003.3779782049824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.668727502843204,36.538974181561535]}",rr12.csv
617,977.1554902569624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.71364326704918,36.538974181561535]}",rr12.csv
618,742.6516120720189,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.75855903125516,36.538974181561535]}",rr12.csv
619,721.8749312917935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.803474795461135,36.538974181561535]}",rr12.csv
620,721.8749312917935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.84839055966711,36.538974181561535]}",rr12.csv
621,657.0309147381922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.893306323873084,36.538974181561535]}",rr12.csv
622,669.469432156533,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.93822208807906,36.538974181561535]}",rr12.csv
623,701.6411543227732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.98313785228504,36.538974181561535]}",rr12.csv
624,729.9179102173075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.028053616491015,36.538974181561535]}",rr12.csv
625,802.7347295403015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.07296938069699,36.538974181561535]}",rr12.csv
626,657.8526575039141,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.117885144902964,36.538974181561535]}",rr12.csv
627,653.547115434194,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.162800909108945,36.538974181561535]}",rr12.csv
628,569.8197603235021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.20771667331492,36.538974181561535]}",rr12.csv
629,599.8252613732966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.252632437520894,36.538974181561535]}",rr12.csv
630,599.8252613732966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.29754820172687,36.538974181561535]}",rr12.csv
631,577.0762953734902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.34246396593284,36.538974181561535]}",rr12.csv
632,533.8888877073496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.387379730138825,36.538974181561535]}",rr12.csv
633,589.3410545444221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.4322954943448,36.538974181561535]}",rr12.csv
634,559.8526052959332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.477211258550774,36.538974181561535]}",rr12.csv
635,658.2391004299807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.52212702275675,36.538974181561535]}",rr12.csv
636,605.5911044828208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.56704278696272,36.538974181561535]}",rr12.csv
637,602.9147275898904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.611958551168705,36.538974181561535]}",rr12.csv
638,781.791167832229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.354317153401375,36.58388994576751]}",rr12.csv
639,781.791167832229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.39923291760735,36.58388994576751]}",rr12.csv
640,876.3869202392136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.444148681813324,36.58388994576751]}",rr12.csv
641,906.8466362329418,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.4890644460193,36.58388994576751]}",rr12.csv
642,911.0150456626234,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.53398021022527,36.58388994576751]}",rr12.csv
643,942.4905666805264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.578895974431255,36.58388994576751]}",rr12.csv
644,935.6936240303958,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.62381173863723,36.58388994576751]}",rr12.csv
645,910.1950611339416,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.668727502843204,36.58388994576751]}",rr12.csv
646,808.7942174954806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.71364326704918,36.58388994576751]}",rr12.csv
647,738.9111951398663,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.75855903125516,36.58388994576751]}",rr12.csv
648,708.7256802393822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.803474795461135,36.58388994576751]}",rr12.csv
649,708.7256802393822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.84839055966711,36.58388994576751]}",rr12.csv
650,609.7853601886891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.893306323873084,36.58388994576751]}",rr12.csv
651,618.5254973404808,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.93822208807906,36.58388994576751]}",rr12.csv
652,645.4167787320912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.98313785228504,36.58388994576751]}",rr12.csv
653,678.9783041430383,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.028053616491015,36.58388994576751]}",rr12.csv
654,643.3195370631208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.07296938069699,36.58388994576751]}",rr12.csv
655,597.7012075057719,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.117885144902964,36.58388994576751]}",rr12.csv
656,563.8742610355839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.162800909108945,36.58388994576751]}",rr12.csv
657,522.2485068636015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.20771667331492,36.58388994576751]}",rr12.csv
658,525.0098446995628,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.252632437520894,36.58388994576751]}",rr12.csv
659,525.0098446995628,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.29754820172687,36.58388994576751]}",rr12.csv
660,512.6469498928891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.34246396593284,36.58388994576751]}",rr12.csv
661,501.06232799263125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.387379730138825,36.58388994576751]}",rr12.csv
662,567.4695842374549,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.4322954943448,36.58388994576751]}",rr12.csv
663,559.1831446959677,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.477211258550774,36.58388994576751]}",rr12.csv
664,619.7954544242075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.52212702275675,36.58388994576751]}",rr12.csv
665,564.4425913888444,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.56704278696272,36.58388994576751]}",rr12.csv
